Time,Ego_vehicle_longitudinal_speed,Ego_vehicle_pedal_brake_depression,Lead_vehicle_critical_situation_index,Lead_vehicle_longitudinal_speed,Distance_headway_ego_lead_vehicle
603.899963378906,24.0682697296143,0,4,28.8575382232666,40.1990242004395
603.909973144531,24.0777912139893,0,4,28.8775367736816,40.2470436096191
603.919982910156,24.0873222351074,0,4,28.8975372314453,40.295166015625
603.929992675781,24.0968608856201,0,4,28.917537689209,40.3433952331543
603.940002441406,24.1064071655273,0,4,28.9375381469727,40.3917274475098
603.950012207031,24.1159648895264,0,4,28.9575366973877,40.4401626586914
603.960021972656,24.1351051330566,0,4,28.9775371551514,40.4886589050293
603.970031738281,24.1446857452393,0,4,28.997537612915,40.5372085571289
603.980041503906,24.1542778015137,0,4,29.0175380706787,40.585865020752
603.990051269531,24.163875579834,0,4,29.0375366210938,40.6346206665039
604.000061035156,24.1734790802002,0,4,29.0575370788574,40.6834831237793
604.009948730469,24.1830921173096,0,4,29.0775375366211,40.7324523925781
604.019958496094,24.1927108764648,0,4,29.0975379943848,40.7815208435059
604.029968261719,24.2023391723633,0,4,29.1175384521484,40.830696105957
604.039978027344,24.2119750976562,0,4,29.1375370025635,40.8799743652344
604.049987792969,24.226448059082,0,4,29.1575374603271,40.9293556213379
604.059997558594,24.23610496521,0,4,29.1775379180908,40.9787902832031
604.070007324219,24.2506065368652,0,4,29.1975383758545,41.0283088684082
604.080017089844,24.2651271820068,0,4,29.2175369262695,41.0779037475586
604.090026855469,24.2748146057129,0,4,29.2375373840332,41.1275520324707
604.100036621094,24.2845096588135,0,4,29.2575378417969,41.1773071289062
604.110046386719,24.29421043396,0,4,29.2775382995605,41.2271614074707
604.120056152344,24.3039207458496,0,4,29.2975368499756,41.2771224975586
604.130065917969,24.3136367797852,0,4,29.3175373077393,41.3271827697754
604.139953613281,24.3233623504639,0,4,29.3375377655029,41.3773460388184
604.149963378906,24.3330936431885,0,4,29.3575382232666,41.4276161193848
604.159973144531,24.3428344726562,0,4,29.3775367736816,41.4779853820801
604.169982910156,24.3525829315186,0,4,29.3975372314453,41.5284576416016
604.179992675781,24.362340927124,0,4,29.417537689209,41.5790328979492
604.190002441406,24.372106552124,0,4,29.4375381469727,41.629711151123
604.200012207031,24.3818798065186,0,4,29.4575366973877,41.6804885864258
604.210021972656,24.3916625976562,0,4,29.4775371551514,41.731372833252
604.220031738281,24.4014530181885,0,4,29.497537612915,41.782356262207
604.230041503906,24.4210567474365,0,4,29.5175380706787,41.8334426879883
604.240051269531,24.430871963501,0,4,29.5375366210938,41.8845329284668
604.250061035156,24.4456100463867,0,4,29.5575370788574,41.9356994628906
604.259948730469,24.4603614807129,0,4,29.5775375366211,41.986946105957
604.269958496094,24.4702053070068,0,4,29.5975379943848,42.0382423400879
604.279968261719,24.4800548553467,0,4,29.6175384521484,42.0896415710449
604.289978027344,24.4948387145996,0,4,29.6375370025635,42.1411170959473
604.299987792969,24.5047054290771,0,4,29.6575374603271,42.1926689147949
604.309997558594,24.514575958252,0,4,29.6775379180908,42.2443237304688
604.320007324219,24.5244560241699,0,4,29.6975383758545,42.2960777282715
604.330017089844,24.5343399047852,0,4,29.7175369262695,42.3479347229004
604.340026855469,24.5442333221436,0,4,29.7375373840332,42.3998908996582
604.350036621094,24.5541324615479,0,4,29.7575378417969,42.4519500732422
604.360046386719,24.5640411376953,0,4,29.7775382995605,42.5041084289551
604.370056152344,24.5739555358887,0,4,29.7975368499756,42.5563697814941
604.380065917969,24.5838794708252,0,4,29.8175373077393,42.6087303161621
604.389953613281,24.5938091278076,0,4,29.8375377655029,42.661190032959
604.399963378906,24.6037483215332,0,4,29.8575382232666,42.713752746582
604.409973144531,24.6136951446533,0,4,29.8775367736816,42.7664184570312
604.419982910156,24.623649597168,0,4,29.8975372314453,42.8191795349121
604.429992675781,24.6336135864258,0,4,29.917537689209,42.8720436096191
604.440002441406,24.6435832977295,0,4,29.9375381469727,42.9250106811523
604.450012207031,24.6535625457764,0,4,29.9575366973877,42.9780731201172
604.460021972656,24.6635494232178,0,4,29.9775371551514,43.0312385559082
604.470031738281,24.6735420227051,0,4,29.997537612915,43.0845031738281
604.480041503906,24.6835441589355,0,4,30.0175380706787,43.137866973877
604.490051269531,24.6935539245605,0,4,30.0375366210938,43.191333770752
604.500061035156,24.7035732269287,0,4,30.0575370788574,43.2448997497559
604.509948730469,24.7136001586914,0,4,30.0775375366211,43.2985610961914
604.519958496094,24.7236347198486,0,4,30.0975379943848,43.3523254394531
604.529968261719,24.7386989593506,0,4,30.1175384521484,43.4061889648438
604.539978027344,24.7487525939941,0,4,30.1375370025635,43.4601020812988
604.549987792969,24.7638473510742,0,4,30.1575374603271,43.5140914916992
604.559997558594,24.7789573669434,0,4,30.1775379180908,43.5681533813477
604.570007324219,24.7991256713867,0,4,30.1975383758545,43.6222648620605
604.580017089844,24.8092212677002,0,4,30.2175369262695,43.6763725280762
604.590026855469,24.8243751525879,0,4,30.2375373840332,43.7305564880371
604.600036621094,24.8395404815674,0,4,30.2575378417969,43.7848129272461
604.610046386719,24.8496589660645,0,4,30.2775382995605,43.8391151428223
604.620056152344,24.8597793579102,0,4,30.2975368499756,43.8935203552246
604.630065917969,24.869909286499,0,4,30.3175373077393,43.9480209350586
604.639953613281,24.8800430297852,0,4,30.3375377655029,44.0026245117188
604.649963378906,24.8901844024658,0,4,30.3575382232666,44.0573234558105
604.659973144531,24.9003295898438,0,4,30.3775367736816,44.1121215820312
604.669982910156,24.9104843139648,0,4,30.3975372314453,44.1670188903809
604.679992675781,24.9206466674805,0,4,30.417537689209,44.2220115661621
604.690002441406,24.930814743042,0,4,30.4375381469727,44.2771072387695
604.700012207031,24.9409923553467,0,4,30.4575366973877,44.3322982788086
604.710021972656,24.9511737823486,0,4,30.4775371551514,44.3875885009766
604.720031738281,24.9613666534424,0,4,30.497537612915,44.4429779052734
604.730041503906,24.971565246582,0,4,30.5175380706787,44.498462677002
604.740051269531,24.9817714691162,0,4,30.5375366210938,44.5540466308594
604.750061035156,24.997091293335,0,4,30.5575370788574,44.6097030639648
604.759948730469,25.0073165893555,0,4,30.5655555725098,44.6653137207031
604.769958496094,25.0175476074219,0,4,30.5655555725098,44.720817565918
604.779968261719,25.0277881622314,0,4,30.5655555725098,44.7762222290039
604.789978027344,25.0380344390869,0,4,30.5655555725098,44.8315238952637
604.799987792969,25.0534133911133,0,4,30.5655555725098,44.8866996765137
604.809997558594,25.0636787414551,0,4,30.5655555725098,44.9417457580566
604.820007324219,25.0739498138428,0,4,30.5655555725098,44.9966888427734
604.830017089844,25.084228515625,0,4,30.5655555725098,45.0515289306641
604.840026855469,25.0945110321045,0,4,30.5655555725098,45.1062660217285
604.850036621094,25.1048030853271,0,4,30.5655555725098,45.1609001159668
604.860046386719,25.1151027679443,0,4,30.5655555725098,45.2154312133789
604.870056152344,25.1254081726074,0,4,30.5655555725098,45.2698631286621
604.880065917969,25.135721206665,0,4,30.5655555725098,45.3241882324219
604.889953613281,25.1460418701172,0,4,30.5655555725098,45.3784103393555
604.899963378906,25.1563682556152,0,4,30.5655555725098,45.4325294494629
604.909973144531,25.1667041778564,0,4,30.5655555725098,45.4865455627441
604.919982910156,25.1770458221436,0,4,30.5655555725098,45.5404586791992
604.929992675781,25.1873970031738,0,4,30.5655555725098,45.5942687988281
604.940002441406,25.1977519989014,0,4,30.5655555725098,45.6479721069336
604.950012207031,25.2081184387207,0,4,30.5655555725098,45.7015762329102
604.960021972656,25.2184886932373,0,4,30.5655555725098,45.7550735473633
604.970031738281,25.2288703918457,0,4,30.5655555725098,45.8084678649902
604.980041503906,25.2444515228271,0,4,30.5655555725098,45.8617324829102
604.990051269531,25.2548484802246,0,4,30.5655555725098,45.914867401123
605.000061035156,25.265251159668,0,4,30.5655555725098,45.9678993225098
605.009948730469,25.2756633758545,0,4,30.5655555725098,46.020824432373
605.019958496094,25.2860813140869,0,4,30.5655555725098,46.0736503601074
605.029968261719,25.2965049743652,0,4,30.5655555725098,46.1263694763184
605.039978027344,25.3069362640381,0,4,30.5655555725098,46.1789817810059
605.049987792969,25.3173732757568,0,4,30.5655555725098,46.2314910888672
605.059997558594,25.3278198242188,0,4,30.5655555725098,46.2838973999023
605.070007324219,25.3382720947266,0,4,30.5655555725098,46.3362007141113
605.080017089844,25.3487319946289,0,4,30.5655555725098,46.3883972167969
605.090026855469,25.3591976165771,0,4,30.5655555725098,46.440486907959
605.100036621094,25.3696708679199,0,4,30.5655555725098,46.4924736022949
605.110046386719,25.3801517486572,0,4,30.5655555725098,46.5443572998047
605.120056152344,25.3906402587891,0,4,30.5655555725098,46.596134185791
605.130065917969,25.4011383056641,0,4,30.5655555725098,46.6478080749512
605.139953613281,25.4116401672363,0,4,30.5655555725098,46.6993751525879
605.149963378906,25.4221496582031,0,4,30.5655555725098,46.7508392333984
605.159973144531,25.4326667785645,0,4,30.5655555725098,46.8021965026855
605.169982910156,25.4431896209717,0,4,30.5655555725098,46.8534507751465
605.179992675781,25.4537220001221,0,4,30.5655555725098,46.904598236084
605.190002441406,25.4642601013184,0,4,30.5655555725098,46.955638885498
605.200012207031,25.4748058319092,0,4,30.5655555725098,47.0065765380859
605.210021972656,25.4853572845459,0,4,30.5655555725098,47.0574073791504
605.220031738281,25.4959182739258,0,4,30.5655555725098,47.1081314086914
605.230041503906,25.5064849853516,0,4,30.5655555725098,47.1587524414062
605.240051269531,25.5170574188232,0,4,30.5655555725098,47.2092666625977
605.250061035156,25.5276393890381,0,4,30.5655555725098,47.2596740722656
605.259948730469,25.5382270812988,0,4,30.5655555725098,47.3099784851074
605.269958496094,25.5488224029541,0,4,30.5655555725098,47.3601760864258
605.279968261719,25.5594234466553,0,4,30.5655555725098,47.4102668762207
605.289978027344,25.5700340270996,0,4,30.5655555725098,47.4602508544922
605.299987792969,25.5806484222412,0,4,30.5655555725098,47.5101280212402
605.309997558594,25.5965824127197,0,4,30.5655555725098,47.5598754882812
605.320007324219,25.6072120666504,0,4,30.5655555725098,47.609489440918
605.330017089844,25.617847442627,0,4,30.5655555725098,47.6589965820312
605.340026855469,25.6284847259521,0,4,30.5655555725098,47.7083969116211
605.350036621094,25.6391258239746,0,4,30.5655555725098,47.7576904296875
605.360046386719,25.6497707366943,0,4,30.5655555725098,47.8068771362305
605.370056152344,25.6604194641113,0,4,30.5655555725098,47.85595703125
605.380065917969,25.6710720062256,0,4,30.5655555725098,47.9049339294434
605.389953613281,25.6817264556885,0,4,30.5655555725098,47.953800201416
605.399963378906,25.6923828125,0,4,30.5655555725098,48.0025634765625
605.409973144531,25.7030429840088,0,4,30.5655555725098,48.0512199401855
605.419982910156,25.7137050628662,0,4,30.5655555725098,48.0997657775879
605.429992675781,25.7243690490723,0,4,30.5655555725098,48.1482086181641
605.440002441406,25.735034942627,0,4,30.5655555725098,48.1965446472168
605.450012207031,25.7563724517822,0,4,30.5655555725098,48.2447738647461
605.460021972656,25.7670421600342,0,4,30.5655555725098,48.2927856445312
605.470031738281,25.7777156829834,0,4,30.5655555725098,48.3406944274902
605.480041503906,25.7883892059326,0,4,30.5655555725098,48.3884963989258
605.490051269531,25.7990646362305,0,4,30.5655555725098,48.4361915588379
605.500061035156,25.8097400665283,0,4,30.5655555725098,48.4837799072266
